sample_id,category,difficulty,macro_family,correct_baseline,target_letter,prob_original_target,prob_original_correct,baseline_above_chance,feature_source,n_positive_available,minimal_sufficient_k,minimal_necessary_k,auc_sufficiency,auc_necessity
q289_1222369,Mood and Expression,Low,knowledge,True,A,0.8292787991496811,0.8292787991496811,True,MI_balanced,16,3.0,5.0,0.8861003085408544,0.23663273491124925
q289_1222369,Mood and Expression,Low,knowledge,True,A,0.8292787991496811,0.8292787991496811,True,UC_audio,11,1.0,,1.0418150773053605,-0.05273698471593021
q289_1222369,Mood and Expression,Low,knowledge,True,A,0.8292787991496811,0.8292787991496811,True,UC_text,3,1.0,,0.7351610854153063,0.18106324561893528
q28_14013,Performance,Low,analitica,True,A,0.7895922403595624,0.7895922403595624,True,MI,9,1.0,,0.75339364266258,0.035761386724706835
q28_14013,Performance,Low,analitica,True,A,0.7895922403595624,0.7895922403595624,True,MI_balanced,9,1.0,,0.6654857523170776,0.05560498203121289
q28_14013,Performance,Low,analitica,True,A,0.7895922403595624,0.7895922403595624,True,UC_audio,8,1.0,,1.0985485643912836,-0.03761375217828474
q28_14013,Performance,Low,analitica,True,A,0.7895922403595624,0.7895922403595624,True,UC_text,6,1.0,,1.1814513944346037,0.2596524693473591
q290_1222369,Mood and Expression,Low,knowledge,True,A,0.9783190229508719,0.9783190229508719,True,MI,18,1.0,3.0,-0.09128527247419425,1.1696914615334026
q290_1222369,Mood and Expression,Low,knowledge,True,A,0.9783190229508719,0.9783190229508719,True,MI_balanced,18,8.0,2.0,0.30355557138420913,1.2456617456908958
q290_1222369,Mood and Expression,Low,knowledge,True,A,0.9783190229508719,0.9783190229508719,True,UC_audio,13,1.0,,0.8949489655413579,0.001186753309184652
q290_1222369,Mood and Expression,Low,knowledge,True,A,0.9783190229508719,0.9783190229508719,True,UC_text,9,6.0,1.0,0.5467136412252068,1.31225756205519
q291_1352257,Metre and Rhythm,Medium,percettiva,False,C,0.7883020176944666,0.17589395545349668,True,MI,8,1.0,,1.0396105566018323,0.04976137899925728
q291_1352257,Metre and Rhythm,Medium,percettiva,False,C,0.7883020176944666,0.17589395545349668,True,MI_balanced,8,1.0,,1.0394993947789783,0.04671506107617364
q291_1352257,Metre and Rhythm,Medium,percettiva,False,C,0.7883020176944666,0.17589395545349668,True,UC_audio,7,1.0,,1.0304144648559677,-0.001898137159783074
q291_1352257,Metre and Rhythm,Medium,percettiva,False,C,0.7883020176944666,0.17589395545349668,True,UC_text,6,1.0,4.0,0.9578822202601616,0.48504021226952887
q292_1352257,Historical and Cultural Context,Low,knowledge,True,A,0.6450526096241782,0.6450526096241782,True,MI,16,1.0,2.0,-0.1119286289474872,1.0994461238358062
q292_1352257,Historical and Cultural Context,Low,knowledge,True,A,0.6450526096241782,0.6450526096241782,True,MI_balanced,16,5.0,1.0,0.39974201769871,1.4500011765711587
q292_1352257,Historical and Cultural Context,Low,knowledge,True,A,0.6450526096241782,0.6450526096241782,True,UC_audio,11,1.0,,1.2243268254203772,0.10489403016923
q292_1352257,Historical and Cultural Context,Low,knowledge,True,A,0.6450526096241782,0.6450526096241782,True,UC_text,6,2.0,1.0,1.1344886322628964,1.394279844574612
q293_1352257,Harmony,High,analitica,False,D,0.48615827444538423,0.31388737350638907,True,MI,14,1.0,,0.30741735973483336,0.12187300290024318
q293_1352257,Harmony,High,analitica,False,D,0.48615827444538423,0.31388737350638907,True,MI_balanced,14,1.0,,0.34910680738952043,0.20176841188609235
q293_1352257,Harmony,High,analitica,False,D,0.48615827444538423,0.31388737350638907,True,UC_audio,9,1.0,,1.093148562585424,0.01590089392980016
q293_1352257,Harmony,High,analitica,False,D,0.48615827444538423,0.31388737350638907,True,UC_text,1,1.0,,0.9672426403993095,0.40526603708129477
q294_1936726,Sound Texture,Medium,percettiva,True,A,0.5648264190336411,0.5648264190336411,True,MI,18,3.0,2.0,1.0143200766869307,0.5387291300923788
q294_1936726,Sound Texture,Medium,percettiva,True,A,0.5648264190336411,0.5648264190336411,True,MI_balanced,18,2.0,1.0,1.3676993185122686,0.6802276858503367
q294_1936726,Sound Texture,Medium,percettiva,True,A,0.5648264190336411,0.5648264190336411,True,UC_audio,8,,,0.2596247373073869,0.050788525080557326
q294_1936726,Sound Texture,Medium,percettiva,True,A,0.5648264190336411,0.5648264190336411,True,UC_text,1,,,0.3945971806984065,0.4195277286037984
q295_1936726,Sound Texture,Medium,percettiva,True,A,0.7512897675536893,0.7512897675536893,True,MI,19,1.0,,0.30654809979644343,0.21009775993572014
q295_1936726,Sound Texture,Medium,percettiva,True,A,0.7512897675536893,0.7512897675536893,True,MI_balanced,19,5.0,,0.26451663068274084,0.2916058586874071
q295_1936726,Sound Texture,Medium,percettiva,True,A,0.7512897675536893,0.7512897675536893,True,UC_audio,5,2.0,,0.6620568794485013,-0.02277266938444807
q295_1936726,Sound Texture,Medium,percettiva,True,A,0.7512897675536893,0.7512897675536893,True,UC_text,6,1.0,2.0,0.7706631070297575,0.34386992226904023
q296_1936726,Sound Texture,Medium,percettiva,True,A,0.7611514745339013,0.7611514745339013,True,MI,17,1.0,2.0,0.43722970309772285,0.9105131983486887
q296_1936726,Sound Texture,Medium,percettiva,True,A,0.7611514745339013,0.7611514745339013,True,MI_balanced,17,5.0,1.0,0.7004032496347556,1.0435500268980287
q296_1936726,Sound Texture,Medium,percettiva,True,A,0.7611514745339013,0.7611514745339013,True,UC_audio,6,1.0,,0.8778324333207557,0.012522085518786242
q296_1936726,Sound Texture,Medium,percettiva,True,A,0.7611514745339013,0.7611514745339013,True,UC_text,6,4.0,1.0,0.5444084383452296,0.945746890596349
q297_1320579,Sound Texture,High,percettiva,False,B,0.31353378057144876,0.22938621406879883,True,MI,15,4.0,1.0,0.2768103214289387,-2.4308436931691473
q297_1320579,Sound Texture,High,percettiva,False,B,0.31353378057144876,0.22938621406879883,True,MI_balanced,15,2.0,,-0.49930212954827125,-3.061570102760735
q297_1320579,Sound Texture,High,percettiva,False,B,0.31353378057144876,0.22938621406879883,True,UC_audio,6,1.0,2.0,1.4513707674317389,0.035932514490506925
q297_1320579,Sound Texture,High,percettiva,False,B,0.31353378057144876,0.22938621406879883,True,UC_text,7,1.0,,1.119019679378163,-2.303642542542133
q298_1320579,Instrumentation,Low,percettiva,True,A,0.655220765308867,0.655220765308867,True,MI,14,14.0,1.0,-0.05214692188479628,0.8031211844056719
q298_1320579,Instrumentation,Low,percettiva,True,A,0.655220765308867,0.655220765308867,True,MI_balanced,14,6.0,1.0,0.6825521187112049,0.97712230652159
q298_1320579,Instrumentation,Low,percettiva,True,A,0.655220765308867,0.655220765308867,True,UC_audio,8,,,0.21291948692965856,0.18661308757498332
q298_1320579,Instrumentation,Low,percettiva,True,A,0.655220765308867,0.655220765308867,True,UC_text,5,5.0,1.0,0.7792471562391324,1.4966589730182283
q299_1320579,Historical and Cultural Context,Low,knowledge,False,C,0.7084730161280662,0.14850401166972604,True,MI,18,,13.0,-0.38070876651134977,0.29689768287901114
q299_1320579,Historical and Cultural Context,Low,knowledge,False,C,0.7084730161280662,0.14850401166972604,True,MI_balanced,18,,4.0,-0.37522613943817124,0.45252601649144714
q299_1320579,Historical and Cultural Context,Low,knowledge,False,C,0.7084730161280662,0.14850401166972604,True,UC_audio,9,,,-0.5066608618802732,0.0810577954173512
q299_1320579,Historical and Cultural Context,Low,knowledge,False,C,0.7084730161280662,0.14850401166972604,True,UC_text,6,1.0,3.0,1.1715541480905887,0.4435301165287099
q29_14013,Melody,Medium,analitica,True,A,0.6397682388354983,0.6397682388354983,True,MI,13,,,0.20947608953579042,0.1265794026866548
q29_14013,Melody,Medium,analitica,True,A,0.6397682388354983,0.6397682388354983,True,MI_balanced,13,,,0.29216155534583294,0.0930224296490094
q29_14013,Melody,Medium,analitica,True,A,0.6397682388354983,0.6397682388354983,True,UC_audio,9,5.0,,0.5008229954184661,0.03695067039246487
q29_14013,Melody,Medium,analitica,True,A,0.6397682388354983,0.6397682388354983,True,UC_text,7,2.0,4.0,0.784902267984095,0.6549502140512945
q2_1204663,Structure,High,analitica,True,A,0.49608622462160273,0.49608622462160273,True,MI,12,1.0,4.0,0.6574767353347089,0.7853366457539864
q2_1204663,Structure,High,analitica,True,A,0.49608622462160273,0.49608622462160273,True,MI_balanced,12,3.0,4.0,0.634752239884299,0.8254323690230146
q2_1204663,Structure,High,analitica,True,A,0.49608622462160273,0.49608622462160273,True,UC_audio,7,1.0,,1.4297034434140203,0.1522296285222632
q2_1204663,Structure,High,analitica,True,A,0.49608622462160273,0.49608622462160273,True,UC_text,6,5.0,1.0,0.2925812565217715,0.8760283075587082
q300_1079319,Instrumentation,Low,percettiva,True,A,0.8714173107491843,0.8714173107491843,True,MI,19,3.0,12.0,0.7076003274924875,0.29129538323458737
q300_1079319,Instrumentation,Low,percettiva,True,A,0.8714173107491843,0.8714173107491843,True,MI_balanced,19,2.0,2.0,0.8341921672256765,0.5551249189247015
q300_1079319,Instrumentation,Low,percettiva,True,A,0.8714173107491843,0.8714173107491843,True,UC_audio,11,3.0,,0.8078007880086285,0.03172653644166188
q300_1079319,Instrumentation,Low,percettiva,True,A,0.8714173107491843,0.8714173107491843,True,UC_text,1,1.0,,0.7993127907332569,0.1696303368289937
q301_1079319,Lyrics,Low,knowledge,True,A,0.9966429391599213,0.9966429391599213,True,MI,13,1.0,,0.8763768598606922,0.03297177465874124
q301_1079319,Lyrics,Low,knowledge,True,A,0.9966429391599213,0.9966429391599213,True,MI_balanced,13,2.0,,0.8981687230654352,0.03418251304232025
q301_1079319,Lyrics,Low,knowledge,True,A,0.9966429391599213,0.9966429391599213,True,UC_audio,5,1.0,,0.8732489017277766,-0.00046777128957432173
q301_1079319,Lyrics,Low,knowledge,True,A,0.9966429391599213,0.9966429391599213,True,UC_text,3,1.0,,0.9849758811815388,0.016102290543535392
q302_1079319,Genre and Style,High,knowledge,True,A,0.7701998924126086,0.7701998924126086,True,MI,15,1.0,2.0,0.9556159860012278,1.0497777425722665
q302_1079319,Genre and Style,High,knowledge,True,A,0.7701998924126086,0.7701998924126086,True,MI_balanced,15,2.0,1.0,0.9640592517995102,0.946660629754767
q302_1079319,Genre and Style,High,knowledge,True,A,0.7701998924126086,0.7701998924126086,True,UC_audio,6,1.0,,1.300559159889123,0.05743208650165591
q302_1079319,Genre and Style,High,knowledge,True,A,0.7701998924126086,0.7701998924126086,True,UC_text,2,1.0,1.0,0.679557918760487,0.5370518877243968
q303_498814,Genre and Style,Low,knowledge,True,A,0.4933953795956106,0.4933953795956106,True,MI,10,4.0,,0.8040090520384945,-0.11663368990117232
q303_498814,Genre and Style,Low,knowledge,True,A,0.4933953795956106,0.4933953795956106,True,MI_balanced,10,2.0,,0.7547367756193778,-0.27447212552115163
q303_498814,Genre and Style,Low,knowledge,True,A,0.4933953795956106,0.4933953795956106,True,UC_audio,8,2.0,,-0.02252105140762569,0.0039844576501455965
q303_498814,Genre and Style,Low,knowledge,True,A,0.4933953795956106,0.4933953795956106,True,UC_text,1,1.0,,0.7956274764326211,0.4043794310571712
q304_498814,Harmony,High,analitica,True,A,0.9514317919232795,0.9514317919232795,True,MI,21,6.0,4.0,0.37496641659745183,0.9060623754455739
q304_498814,Harmony,High,analitica,True,A,0.9514317919232795,0.9514317919232795,True,MI_balanced,21,3.0,2.0,0.7326305162724208,0.9555165892467096
q304_498814,Harmony,High,analitica,True,A,0.9514317919232795,0.9514317919232795,True,UC_audio,9,3.0,,0.6363210718583686,-0.0018889359623518525
q304_498814,Harmony,High,analitica,True,A,0.9514317919232795,0.9514317919232795,True,UC_text,6,6.0,,0.4846195398995362,0.32064675173022544
q305_498814,Melody,High,analitica,True,A,0.8371476624002345,0.8371476624002345,True,MI,15,6.0,6.0,0.5752119493534102,0.4607441098294597
q305_498814,Melody,High,analitica,True,A,0.8371476624002345,0.8371476624002345,True,MI_balanced,15,4.0,4.0,0.7665866101582711,0.56007904097868
q305_498814,Melody,High,analitica,True,A,0.8371476624002345,0.8371476624002345,True,UC_audio,9,2.0,,0.22817084781331773,-0.10357784293495768
q305_498814,Melody,High,analitica,True,A,0.8371476624002345,0.8371476624002345,True,UC_text,6,1.0,2.0,1.0032534186116102,0.6856448224541228
q306_785413,Instrumentation,Medium,percettiva,False,B,0.881255188797276,0.07463408020548393,True,MI,17,6.0,12.0,0.6078604253024685,0.367393241831803
q306_785413,Instrumentation,Medium,percettiva,False,B,0.881255188797276,0.07463408020548393,True,MI_balanced,17,3.0,4.0,0.8044149807146739,0.6889261744918976
q306_785413,Instrumentation,Medium,percettiva,False,B,0.881255188797276,0.07463408020548393,True,UC_audio,10,8.0,,0.34823921261394825,0.008850437300339195
q306_785413,Instrumentation,Medium,percettiva,False,B,0.881255188797276,0.07463408020548393,True,UC_text,5,1.0,2.0,1.1228110070063764,0.8107675480031961
q307_785413,Instrumentation,Low,percettiva,True,A,0.997015511741331,0.997015511741331,True,MI,13,1.0,,0.9633750841752515,0.003965729075202543
q307_785413,Instrumentation,Low,percettiva,True,A,0.997015511741331,0.997015511741331,True,MI_balanced,13,1.0,,0.9379106417775692,0.00425621738039915
q307_785413,Instrumentation,Low,percettiva,True,A,0.997015511741331,0.997015511741331,True,UC_audio,6,1.0,,0.9676374554878234,-0.00020985419901473803
q307_785413,Instrumentation,Low,percettiva,True,A,0.997015511741331,0.997015511741331,True,UC_text,2,1.0,,0.9919355680082482,0.027623255858368573
q308_785413,Instrumentation,Medium,percettiva,True,A,0.7380765938265089,0.7380765938265089,True,MI,15,1.0,,0.5715015681080733,-0.11962694087452934
q308_785413,Instrumentation,Medium,percettiva,True,A,0.7380765938265089,0.7380765938265089,True,MI_balanced,15,1.0,,0.5552644184006856,-0.18453103771808704
q308_785413,Instrumentation,Medium,percettiva,True,A,0.7380765938265089,0.7380765938265089,True,UC_audio,9,1.0,,0.48897058154466794,-0.15731533008588375
q308_785413,Instrumentation,Medium,percettiva,True,A,0.7380765938265089,0.7380765938265089,True,UC_text,3,1.0,,1.0395446903295764,-0.2508590728091899
q309_964594,Instrumentation,Medium,percettiva,True,A,0.5360879705941439,0.5360879705941439,True,MI,16,1.0,,1.066917222456064,0.02939623560285135
q309_964594,Instrumentation,Medium,percettiva,True,A,0.5360879705941439,0.5360879705941439,True,MI_balanced,16,1.0,5.0,0.7132719961219206,0.19744985832714063
q309_964594,Instrumentation,Medium,percettiva,True,A,0.5360879705941439,0.5360879705941439,True,UC_audio,5,2.0,,0.49040477927030907,0.20419454824815775
q309_964594,Instrumentation,Medium,percettiva,True,A,0.5360879705941439,0.5360879705941439,True,UC_text,4,1.0,,1.0733890289480235,-0.4201193887927773
q30_14013,Melody,Medium,analitica,True,A,0.5171993068479788,0.5171993068479788,True,MI,14,,1.0,0.06688750148904764,1.0414771652731651
q30_14013,Melody,Medium,analitica,True,A,0.5171993068479788,0.5171993068479788,True,MI_balanced,14,,1.0,0.08136834337073559,0.9566183511390197
q30_14013,Melody,Medium,analitica,True,A,0.5171993068479788,0.5171993068479788,True,UC_audio,5,1.0,,1.3927108558458474,-0.11916397075020162
q30_14013,Melody,Medium,analitica,True,A,0.5171993068479788,0.5171993068479788,True,UC_text,4,,2.0,0.06137096770257076,0.9475460624953571
q310_964594,Genre and Style,Medium,knowledge,True,A,0.6538556834167655,0.6538556834167655,True,MI,15,1.0,2.0,0.5163876236842524,0.12028491516887474
q310_964594,Genre and Style,Medium,knowledge,True,A,0.6538556834167655,0.6538556834167655,True,MI_balanced,15,2.0,2.0,0.48271669493640945,-0.16912139690290717
q310_964594,Genre and Style,Medium,knowledge,True,A,0.6538556834167655,0.6538556834167655,True,UC_audio,5,3.0,,1.3081555519988872,0.17687090585452608
q310_964594,Genre and Style,Medium,knowledge,True,A,0.6538556834167655,0.6538556834167655,True,UC_text,4,1.0,2.0,0.9948304745723278,0.2748064352494181
q311_964594,Instrumentation,Medium,percettiva,False,D,0.5422601078915552,0.12099458471594755,True,MI,12,,10.0,-0.5068032422555713,0.3753194170207385
q311_964594,Instrumentation,Medium,percettiva,False,D,0.5422601078915552,0.12099458471594755,True,MI_balanced,12,,10.0,-0.5057656309355932,0.3833718343919014
q311_964594,Instrumentation,Medium,percettiva,False,D,0.5422601078915552,0.12099458471594755,True,UC_audio,7,,,-0.7748592290612394,-0.20298123625357983
q311_964594,Instrumentation,Medium,percettiva,False,D,0.5422601078915552,0.12099458471594755,True,UC_text,5,1.0,1.0,2.30887917720756,1.0939661053710923
q312_1051203,Musical Texture,Medium,percettiva,False,D,0.38434732046192494,0.31863512015754936,True,MI,15,1.0,,1.860264053627209,-0.0992550349549813
q312_1051203,Musical Texture,Medium,percettiva,False,D,0.38434732046192494,0.31863512015754936,True,MI_balanced,15,1.0,1.0,2.344294246705161,-0.0903025583411273
q312_1051203,Musical Texture,Medium,percettiva,False,D,0.38434732046192494,0.31863512015754936,True,UC_audio,4,1.0,,2.3823991777266795,0.1717636617967125
q312_1051203,Musical Texture,Medium,percettiva,False,D,0.38434732046192494,0.31863512015754936,True,UC_text,4,,,0.24929212370408338,0.20409049730864545
q313_1051203,Mood and Expression,Low,knowledge,True,A,0.81437624067161,0.81437624067161,True,MI,17,16.0,2.0,-0.08639136949913519,0.27305652130564506
q313_1051203,Mood and Expression,Low,knowledge,True,A,0.81437624067161,0.81437624067161,True,MI_balanced,17,13.0,1.0,0.03520152208821635,0.18982173581151426
q313_1051203,Mood and Expression,Low,knowledge,True,A,0.81437624067161,0.81437624067161,True,UC_audio,7,,,-0.0749444143856535,-0.007231836079524989
q313_1051203,Mood and Expression,Low,knowledge,True,A,0.81437624067161,0.81437624067161,True,UC_text,1,1.0,1.0,0.8248967479078445,0.585452784217709
q314_1051203,Performance,Medium,analitica,False,D,0.4592877316312092,0.3059515879006282,True,MI,17,,2.0,-0.03914686438581405,1.5957830023664417
q314_1051203,Performance,Medium,analitica,False,D,0.4592877316312092,0.3059515879006282,True,MI_balanced,17,,1.0,-0.3883054899041409,1.5860050755567803
q314_1051203,Performance,Medium,analitica,False,D,0.4592877316312092,0.3059515879006282,True,UC_audio,5,4.0,,0.5225103634342535,-0.005522479539414217
q314_1051203,Performance,Medium,analitica,False,D,0.4592877316312092,0.3059515879006282,True,UC_text,6,1.0,1.0,0.22599304200079487,1.1689147074381452
q315_1351134,Metre and Rhythm,Medium,percettiva,False,C,0.4394417052282726,0.27499559228522724,True,MI,18,15.0,6.0,0.047672746644001805,0.5066823025331563
q315_1351134,Metre and Rhythm,Medium,percettiva,False,C,0.4394417052282726,0.27499559228522724,True,MI_balanced,18,4.0,3.0,1.1144285521785509,0.6747491590695761
