sample_idx,evaluation_idx,identifier,option_permutation_idx,option_order,correct_answer,predicted_answer,predicted_option_source_index,main_category,difficulty,is_correct,audio_early,audio_middle,audio_late,instruction_early,instruction_middle,instruction_late,question_early,question_middle,question_late,options_early,options_middle,options_late,text_early,text_middle,text_late,audio_drop_early_to_late,text_gain_early_to_late,late_question_audio_ratio,late_options_audio_ratio,late_text_audio_ratio,n_audio_tokens,n_instruction_tokens,n_question_tokens,n_options_tokens,n_other_text_tokens,n_query_text_tokens
190,18,q191_1381590,0,CBAD,C,A,2,Instrumentation,Low,0,0.07026385,0.02079329,0.02336610,0.31337836,0.26305296,0.24904899,0.06594976,0.06598162,0.02851639,0.08633476,0.16608653,0.06025306,0.92973616,0.97920672,0.97663391,0.04689775,0.04689776,1.22041753,2.57865346,41.79705122,2250,62,16,19,21,118
190,19,q191_1381590,1,BCDA,D,B,2,Instrumentation,Low,0,0.07444629,0.02065428,0.02450524,0.30179643,0.24829467,0.24115902,0.06140888,0.06994061,0.02822411,0.09439067,0.17340505,0.07217062,0.92555369,0.97934574,0.97549477,0.04994105,0.04994108,1.15175816,2.94510950,39.80759654,2250,62,16,19,21,118
190,20,q191_1381590,2,DACB,B,C,2,Instrumentation,Low,0,0.08455598,0.04669979,0.05916487,0.29474638,0.26672739,0.17083515,0.05629492,0.01857934,0.04259189,0.05498713,0.06747115,0.08304064,0.91544398,0.95330014,0.94083519,0.02539111,0.02539121,0.71988482,1.40354636,15.90192255,2250,62,16,19,21,118
191,21,q192_1381590,0,CDAB,C,C,0,Musical Texture,Medium,1,0.07223689,0.02625863,0.02116665,0.29796587,0.27349056,0.21916762,0.04418282,0.02106801,0.02326718,0.08349163,0.14211353,0.08667686,0.92776307,0.97374141,0.97883333,0.05107024,0.05107025,1.09923795,4.09497362,46.24413916,1250,62,9,31,21,123
191,22,q192_1381590,1,DACB,B,B,0,Musical Texture,Medium,1,0.06315472,0.01548478,0.01818918,0.29992760,0.26678175,0.24749741,0.04454332,0.03376537,0.01752915,0.10754117,0.19010899,0.06896814,0.93684531,0.98451529,0.98181079,0.04496554,0.04496548,0.96371328,3.79171291,53.97774094,1250,62,9,31,21,123
191,23,q192_1381590,2,BADC,B,B,0,Musical Texture,Medium,1,0.06302501,0.01592254,0.01877510,0.30256525,0.25521445,0.24264136,0.04509572,0.03425386,0.01696175,0.10620087,0.20120529,0.07070425,0.93697497,0.98407747,0.98122494,0.04424991,0.04424997,0.90341735,3.76585250,52.26203949,1250,62,9,31,21,123
192,24,q193_1381590,0,BDAC,C,C,0,Instrumentation,Medium,1,0.08911955,0.05466044,0.06111434,0.29374523,0.25263413,0.15705955,0.04141874,0.01434642,0.02352103,0.06901851,0.09513658,0.10874394,0.91088046,0.94533957,0.93888562,0.02800521,0.02800515,0.38486925,1.77935228,15.36277153,2250,62,9,30,21,122
192,25,q193_1381590,1,CABD,B,B,0,Instrumentation,Medium,1,0.07755407,0.02532245,0.03314773,0.30171054,0.25713974,0.23624750,0.04699830,0.04692495,0.01937465,0.10428685,0.19416761,0.08522281,0.92244593,0.97467754,0.96685227,0.04440634,0.04440634,0.58449401,2.57100020,29.16798109,2250,62,9,30,21,122
192,26,q193_1381590,2,CDBA,D,D,0,Instrumentation,Medium,1,0.08929032,0.04313490,0.04797886,0.29797301,0.28212415,0.19382005,0.04609808,0.01631544,0.02823287,0.07221918,0.09280584,0.11031410,0.91070972,0.95686513,0.95202118,0.04131147,0.04131146,0.58844405,2.29922332,19.84251520,2250,62,9,30,21,122
193,27,q194_1268901,0,DABC,B,B,0,Performance,Low,1,0.06112551,0.03029788,0.04465071,0.30319752,0.25603303,0.23664302,0.04544263,0.04567427,0.01778010,0.10220389,0.18574714,0.06186755,0.93887444,0.96970206,0.95534929,0.01647479,0.01647485,0.39820417,1.38558927,21.39605809,2250,62,11,21,21,115
193,28,q194_1268901,1,CDBA,D,D,0,Performance,Low,1,0.07571398,0.05497811,0.06835068,0.29692311,0.28104531,0.19203494,0.04338317,0.01612886,0.02503907,0.06422927,0.09248435,0.07846451,0.92428604,0.94502187,0.93164931,0.00736330,0.00736327,0.36633247,1.14796970,13.63043259,2250,62,11,21,21,115
193,29,q194_1268901,2,BACD,B,B,0,Performance,Low,1,0.05953653,0.03024522,0.04754386,0.30547827,0.25963234,0.24272343,0.04491233,0.04527805,0.01808193,0.10280843,0.18248259,0.05724204,0.94046350,0.96975481,0.95245618,0.01199266,0.01199269,0.38032096,1.20398380,20.03320906,2250,62,11,21,21,115
194,30,q195_1268901,0,ACDB,A,A,0,Melody,High,1,0.06100716,0.03203258,0.04181526,0.31861489,0.26670398,0.22188415,0.04856596,0.03924888,0.02012817,0.09935063,0.16721481,0.09000510,0.93899281,0.96796744,0.95818470,0.01919190,0.01919189,0.48135941,2.15244639,22.91471453,2250,62,8,22,21,113
194,31,q195_1268901,1,BCDA,D,D,0,Melody,High,1,0.07507347,0.03732371,0.04856101,0.29780528,0.27601366,0.23924415,0.04439177,0.02934082,0.01811434,0.07762503,0.14206945,0.05778316,0.92492651,0.96267630,0.95143899,0.02651246,0.02651249,0.37302240,1.18990842,19.59265184,2250,62,8,22,21,113
194,32,q195_1268901,2,ABCD,A,A,0,Melody,High,1,0.06092690,0.03219178,0.04234763,0.31897614,0.26735481,0.22344398,0.04885056,0.03992705,0.02018830,0.09981532,0.16692074,0.09092647,0.93907313,0.96780820,0.95765236,0.01857927,0.01857922,0.47672803,2.14714404,22.61406992,2250,62,8,22,21,113
195,33,q196_1268901,0,ACDB,A,A,0,Harmony,High,1,0.03493179,0.02279796,0.02600574,0.32411887,0.25736013,0.22893048,0.06013797,0.04766349,0.02496097,0.09120569,0.16287304,0.05734841,0.96506820,0.97720205,0.97399424,0.00892606,0.00892604,0.95982565,2.20522163,37.45305503,750,62,10,19,21,112
195,34,q196_1268901,1,CABD,B,B,0,Harmony,High,1,0.03461894,0.02121518,0.02548600,0.31835008,0.24088641,0.23189845,0.05598449,0.04677410,0.02332742,0.09738269,0.18053900,0.06113190,0.96538105,0.97878481,0.97451401,0.00913294,0.00913295,0.91530336,2.39864651,38.23723192,750,62,10,19,21,112
195,35,q196_1268901,2,CBAD,C,C,0,Harmony,High,1,0.04870030,0.03268216,0.03160095,0.31523908,0.25031442,0.19794095,0.05108355,0.02425569,0.03103258,0.06512115,0.12592278,0.08649666,0.95129971,0.96731779,0.96839905,0.01709935,0.01709934,0.98201433,2.73715403,30.64462129,750,62,10,19,21,112
196,36,q197_1078326,0,BCAD,C,A,1,Metre and Rhythm,Medium,0,0.05097248,0.02255953,0.02325005,0.31710913,0.27725723,0.23740143,0.06373067,0.04656651,0.02281766,0.09678292,0.16327511,0.06199590,0.94902754,0.97744051,0.97674995,0.02772242,0.02772241,0.98140256,2.66648411,42.01065220,2000,62,15,24,21,122
196,37,q197_1078326,1,DCAB,C,D,1,Metre and Rhythm,Medium,0,0.05472953,0.02276194,0.02681677,0.30964744,0.28781724,0.25033705,0.06584706,0.04927864,0.02197496,0.09922889,0.15005677,0.06220486,0.94527050,0.97723810,0.97318321,0.02791276,0.02791271,0.81944832,2.31962500,36.29009313,2000,62,15,24,21,122
196,38,q197_1078326,2,DCBA,D,C,1,Metre and Rhythm,Medium,0,0.05394606,0.02426236,0.02366823,0.31389434,0.26694806,0.23855753,0.06118909,0.04700454,0.02462770,0.10328032,0.16497692,0.06594003,0.94605395,0.97573762,0.97633172,0.03027783,0.03027777,1.04053841,2.78601456,41.25072939,2000,62,15,24,21,122
197,39,q198_1078326,0,DBAC,C,B,1,Instrumentation,Medium,0,0.05015994,0.02144749,0.02187962,0.31793972,0.26354523,0.24514021,0.05367654,0.05643245,0.02353752,0.09786893,0.16110985,0.06709814,0.94984012,0.97855252,0.97812042,0.02828032,0.02828030,1.07577353,3.06669596,44.70463376,2050,62,12,26,21,121
197,40,q198_1078326,1,ACBD,A,C,1,Instrumentation,Medium,0,0.05378354,0.02664884,0.02396392,0.31882527,0.26797969,0.23574734,0.06271135,0.05196981,0.02569510,0.09131826,0.15618746,0.07784103,0.94621646,0.97335120,0.97603606,0.02981961,0.02981961,1.07224096,3.24825885,40.72939366,2050,62,12,26,21,121
197,41,q198_1078326,2,ABCD,A,D,3,Instrumentation,Medium,0,0.05415938,0.02185662,0.02575640,0.31637965,0.28241199,0.24880445,0.06013595,0.05722448,0.02180249,0.08997047,0.14297625,0.06605133,0.94584062,0.97814338,0.97424358,0.02840298,0.02840296,0.84648847,2.56446307,37.82530347,2050,62,12,26,21,121
198,42,q199_1078326,0,BADC,B,B,0,Sound Texture,Medium,1,0.04257127,0.02119706,0.02370946,0.31020231,0.27330039,0.25013229,0.05376275,0.04415473,0.01711262,0.10626859,0.16755975,0.05348966,0.95742873,0.97880290,0.97629059,0.01886181,0.01886185,0.72176318,2.25604700,41.17725689,1050,62,13,21,21,117
198,43,q199_1078326,1,DABC,B,B,0,Sound Texture,Medium,1,0.04269949,0.02133155,0.02491277,0.31043511,0.27365729,0.25410714,0.05373586,0.04422704,0.01721598,0.10699190,0.16930983,0.05513740,0.95730051,0.97866848,0.97508721,0.01778671,0.01778671,0.69105031,2.21321807,39.14005278,1050,62,13,21,21,117
198,44,q199_1078326,2,ACBD,A,A,0,Sound Texture,Medium,1,0.04274979,0.02202329,0.02383346,0.31856914,0.27455013,0.24752326,0.05772582,0.04352729,0.01853799,0.09725292,0.16712634,0.05644820,0.95725016,0.97797670,0.97616657,0.01891633,0.01891642,0.77781340,2.36844289,40.95781560,1050,62,13,21,21,117
199,45,q200_1121398,0,DABC,B,B,0,Instrumentation,Medium,1,0.04856753,0.01422778,0.01828724,0.30586877,0.25963368,0.21641268,0.05215377,0.04469363,0.02233395,0.10403499,0.17826890,0.08167721,0.95143245,0.98577221,0.98171275,0.03028029,0.03028031,1.22128581,4.46634996,53.68293702,750,62,15,31,21,129
199,46,q200_1121398,1,CBAD,C,C,0,Instrumentation,Medium,1,0.05720106,0.02310307,0.01978205,0.30029722,0.27060081,0.20350167,0.05174619,0.01716536,0.02690407,0.07221795,0.10925998,0.09811985,0.94279892,0.97689691,0.98021797,0.03741901,0.03741905,1.36002422,4.96004450,49.55087874,750,62,15,31,21,129
199,47,q200_1121398,2,DCBA,D,D,0,Instrumentation,Medium,1,0.05339919,0.01590482,0.01680111,0.31010761,0.28628104,0.23899234,0.05778758,0.04246051,0.01919554,0.09291919,0.15393194,0.06378077,0.94660081,0.98409520,0.98319886,0.03659808,0.03659805,1.14251588,3.79622317,58.51987242,750,62,15,31,21,129
200,48,q201_1121398,0,CABD,B,B,0,Performance,Low,1,0.04984482,0.01174748,0.01042445,0.30965452,0.27035418,0.24951338,0.05317507,0.04307967,0.02266506,0.09502143,0.18126797,0.06473486,0.95015520,0.98825250,0.98957556,0.03942036,0.03942036,2.17421999,6.20990425,94.92828410,750,62,13,20,21,116
200,49,q201_1121398,1,CDAB,C,C,0,Performance,Low,1,0.05815509,0.02247334,0.01978139,0.31075725,0.25151304,0.18421058,0.04377098,0.01631056,0.03633227,0.06162967,0.09912395,0.11246478,0.94184499,0.97752664,0.98021860,0.03837370,0.03837360,1.83668940,5.68538335,49.55256801,750,62,13,20,21,116
200,50,q201_1121398,2,DCBA,D,D,0,Performance,Low,1,0.05535161,0.01266482,0.01104173,0.31428986,0.27341313,0.25614096,0.05567593,0.04096456,0.02003150,0.08656266,0.17352257,0.06583210,0.94464839,0.98733517,0.98895819,0.04430988,0.04430980,1.81416279,5.96211711,89.56548835,750,62,13,20,21,116
201,51,q202_1121398,0,BDCA,D,C,2,Sound Texture,Medium,0,0.07059956,0.04756512,0.03927644,0.29960792,0.23760722,0.10768772,0.04590817,0.01001773,0.01149761,0.07139669,0.03506646,0.03929424,0.92940042,0.95243493,0.96072357,0.03132311,0.03132315,0.29273547,1.00045319,24.46055367,925,62,15,33,21,131
201,52,q202_1121398,1,BADC,B,B,0,Sound Texture,Medium,1,0.05837054,0.01663105,0.02466447,0.30248053,0.27083270,0.23121086,0.04652958,0.04508123,0.02143034,0.11380162,0.18430584,0.07002500,0.94162953,0.98336895,0.97533552,0.03370607,0.03370599,0.86887508,2.83910465,39.54415537,925,62,15,33,21,131
201,53,q202_1121398,2,DABC,B,B,0,Sound Texture,Medium,1,0.05861541,0.01760695,0.02504348,0.30288144,0.27351669,0.23331665,0.04677512,0.04479709,0.02105673,0.11235479,0.18118446,0.06927835,0.94138458,0.98239303,0.97495652,0.03357193,0.03357194,0.84080717,2.76632314,38.93055792,925,62,15,33,21,131
202,54,q203_962064,0,CDBA,D,C,1,Sound Texture,Low,0,0.06537043,0.05232467,0.05974502,0.30418951,0.24769785,0.16197778,0.05147368,0.01657420,0.03672893,0.06254270,0.07470606,0.09638190,0.93462956,0.94767535,0.94025500,0.00562541,0.00562544,0.61476131,1.61322063,15.73779750,750,62,12,24,21,119
202,55,q203_962064,1,CABD,B,B,0,Sound Texture,Low,1,0.05031652,0.03461838,0.03880887,0.31656336,0.25050559,0.23282338,0.05597922,0.05195250,0.02337376,0.09580273,0.16240705,0.06591107,0.94968350,0.96538164,0.96119114,0.01150765,0.01150764,0.60227868,1.69835055,24.76730421,750,62,12,24,21,119
202,56,q203_962064,2,BACD,B,B,0,Sound Texture,Low,1,0.05037927,0.03487791,0.03987572,0.31672790,0.24926037,0.23447285,0.05541750,0.05321201,0.02250016,0.09515377,0.16382748,0.06344630,0.94962075,0.96512210,0.96012424,0.01050355,0.01050348,0.56425724,1.59110129,24.07791849,750,62,12,24,21,119
203,57,q204_962064,0,DACB,B,B,0,Melody,High,1,0.07537005,0.02081788,0.01919933,0.29928140,0.25528937,0.24847379,0.04910834,0.04519948,0.01951151,0.10301315,0.19866731,0.07475190,0.92462996,0.97918212,0.98080068,0.05617072,0.05617072,1.01625995,3.89346473,51.08516255,2250,62,10,27,21,120
203,58,q204_962064,1,ADCB,A,B,3,Melody,High,0,0.07435443,0.02073045,0.02057991,0.30074858,0.24840166,0.24585134,0.04856974,0.04442362,0.01801721,0.10256415,0.20304929,0.07160911,0.92564558,0.97926958,0.97942006,0.05377452,0.05377448,0.87547535,3.47956353,47.59107054,2250,62,10,27,21,120
203,59,q204_962064,2,DBCA,D,D,0,Melody,High,1,0.08173637,0.03407263,0.03917531,0.30054421,0.27769701,0.20344858,0.05437849,0.01723451,0.03459070,0.06520019,0.09463359,0.11656996,0.91826364,0.96592738,0.96082471,0.04256106,0.04256107,0.88297177,2.97559722,24.52627939,2250,62,10,27,21,120
204,60,q205_1221864,0,DBCA,D,D,0,Musical Texture,Medium,1,0.03542013,0.01675972,0.01870597,0.32360895,0.29101766,0.25039770,0.06544992,0.04852176,0.02356596,0.09159889,0.13922558,0.05536941,0.96457990,0.98324028,0.98129404,0.01671416,0.01671414,1.25980954,2.95998602,52.45886861,750,62,16,25,21,124
204,61,q205_1221864,1,DACB,B,A,3,Musical Texture,Medium,0,0.03120281,0.01767442,0.01811160,0.32519303,0.27522404,0.23073472,0.06338252,0.04844225,0.02913899,0.09230994,0.15819541,0.06732166,0.96879720,0.98232554,0.98188837,0.01309120,0.01309117,1.60885751,3.71704584,54.21322201,750,62,16,25,21,124
204,62,q205_1221864,2,BADC,B,B,0,Musical Texture,Medium,1,0.03129220,0.01773379,0.01776979,0.31796860,0.27069497,0.24420457,0.05761405,0.04604109,0.02230953,0.10027420,0.16334976,0.06125626,0.96870774,0.98226625,0.98223021,0.01352242,0.01352247,1.25547570,3.44721414,55.27529839,750,62,16,25,21,124
205,63,q206_1221864,0,DCAB,C,C,0,Harmony,High,1,0.04200940,0.04224211,0.04598596,0.31785202,0.24061430,0.16245154,0.05095089,0.01830311,0.03539134,0.06182073,0.06975920,0.07223518,0.95799063,0.95775787,0.95401402,-0.00397656,-0.00397661,0.76961183,1.57080941,20.74576574,750,62,12,19,21,114
205,64,q206_1221864,1,CABD,B,B,0,Harmony,High,1,0.03109852,0.01720589,0.01806927,0.31681326,0.24106844,0.22861972,0.06100361,0.05384179,0.02379843,0.10136470,0.18392587,0.05893651,0.96890147,0.98279411,0.98193072,0.01302925,0.01302925,1.31706677,3.26169909,54.34258935,750,62,12,19,21,114
205,65,q206_1221864,2,BDAC,C,C,0,Harmony,High,1,0.04206696,0.04287830,0.04883718,0.31726909,0.23941163,0.16679474,0.05049326,0.01825679,0.03480684,0.06159442,0.06851937,0.07223041,0.95793301,0.95712171,0.95116285,-0.00677023,-0.00677016,0.71271181,1.47900439,19.47620170,750,62,12,19,21,114
206,66,q207_1221864,0,ACDB,A,A,0,Instrumentation,Medium,1,0.05955375,0.02504904,0.02380515,0.32768447,0.27111145,0.23871198,0.05322077,0.05003348,0.01923794,0.08817021,0.16090627,0.06707044,0.94044618,0.97495096,0.97619482,0.03574861,0.03574864,0.80814220,2.81747639,41.00771904,2250,62,11,22,21,116
206,67,q207_1221864,1,CADB,B,B,0,Instrumentation,Medium,1,0.06153331,0.02386076,0.02430857,0.31582696,0.26160615,0.23645409,0.04805773,0.05247237,0.02027428,0.09770367,0.16733840,0.07322434,0.93846666,0.97613924,0.97569142,0.03722474,0.03722476,0.83403831,3.01228497,40.13775746,2250,62,11,22,21,116
206,68,q207_1221864,2,BDAC,C,A,1,Instrumentation,Medium,0,0.05934370,0.02431217,0.02410586,0.32481609,0.27347834,0.23620107,0.05195839,0.05058910,0.02120330,0.08928548,0.16321391,0.07400933,0.94065631,0.97568786,0.97589414,0.03523784,0.03523783,0.87959138,3.07018033,40.48369361,2250,62,11,22,21,116
207,69,q208_1374348,0,DBAC,C,B,1,Performance,High,0,0.03079428,0.01516400,0.01970756,0.31347767,0.26174047,0.24179471,0.06276201,0.05234064,0.02633916,0.10029316,0.16846848,0.06755088,0.96920566,0.98483603,0.98029245,0.01108672,0.01108679,1.33650034,3.42766367,49.74195844,750,62,19,24,21,126
207,70,q208_1374348,1,BADC,B,A,1,Performance,High,0,0.03170727,0.01698351,0.01833736,0.31898661,0.27343368,0.23277557,0.06764132,0.05143985,0.02721518,0.09045560,0.15580340,0.06536494,0.96829276,0.98301644,0.98166262,0.01336992,0.01336986,1.48413841,3.56457797,53.53348455,750,62,19,24,21,126
207,71,q208_1374348,2,ADCB,A,A,0,Performance,High,1,0.03140992,0.01675096,0.01877104,0.31843924,0.27442162,0.23264657,0.06838518,0.05082517,0.02801425,0.09131170,0.15711053,0.06812785,0.96859011,0.98324910,0.98122895,0.01263888,0.01263884,1.49241895,3.62941257,52.27355454,750,62,19,24,21,126
208,72,q209_1374348,0,DBAC,C,C,0,Instrumentation,Low,1,0.07306252,0.03755600,0.03393917,0.28191908,0.25658398,0.20763692,0.03893992,0.01423699,0.01909352,0.08903072,0.13236472,0.08799407,0.92693751,0.96244402,0.96606088,0.03912335,0.03912336,0.56258085,2.59269984,28.46448460,2250,62,8,39,21,130
208,73,q209_1374348,1,ACDB,A,A,0,Instrumentation,Low,1,0.05519219,0.02324100,0.02611593,0.30762434,0.26817699,0.23383703,0.04919139,0.03240641,0.01453171,0.11334101,0.18068179,0.06869222,0.94480776,0.97675896,0.97388407,0.02907627,0.02907631,0.55643082,2.63028052,37.29080644,2250,62,8,39,21,130
208,74,q209_1374348,2,ABDC,A,A,0,Instrumentation,Low,1,0.05485797,0.02347858,0.02577722,0.30599945,0.26444125,0.23217338,0.04888817,0.03266995,0.01460634,0.11488643,0.18229470,0.06813918,0.94514202,0.97652143,0.97422278,0.02908076,0.02908076,0.56663760,2.64338757,37.79394711,2250,62,8,39,21,130
209,75,q210_1374348,0,BDCA,D,D,0,Mood and Expression,Low,1,0.06190883,0.02805267,0.02661974,0.30008094,0.28826225,0.24037610,0.05786278,0.02675963,0.02467555,0.07037507,0.11594180,0.06156221,0.93809117,0.97194730,0.97338024,0.03528910,0.03528907,0.92696427,2.31265285,36.56610956,2250,62,15,21,21,119
209,76,q210_1374348,1,CADB,B,B,0,Mood and Expression,Low,1,0.05149546,0.02052569,0.02354514,0.30936694,0.26685261,0.25485389,0.05505278,0.05441373,0.02547276,0.10340904,0.16968502,0.06785330,0.94850456,0.97947430,0.97645485,0.02795032,0.02795028,1.08186946,2.88183938,41.47161579,2250,62,15,21,21,119
209,77,q210_1374348,2,BCAD,C,C,0,Mood and Expression,Low,1,0.07000014,0.03909510,0.03212658,0.29672602,0.28036903,0.20041723,0.04852517,0.01674534,0.03559734,0.06292909,0.08982653,0.09661724,0.92999983,0.96090492,0.96787342,0.03787356,0.03787359,1.10803399,3.00739291,30.12687598,2250,62,15,21,21,119
210,78,q211_336086,0,DBCA,D,A,3,Instrumentation,Medium,0,0.05326297,0.02747598,0.02726461,0.32587048,0.27645149,0.23754392,0.05516982,0.05066510,0.02321760,0.08804944,0.16244681,0.07163438,0.94673699,0.97252402,0.97273540,0.02599836,0.02599841,0.85156525,2.62737555,35.67757805,2250,62,13,20,21,116
210,79,q211_336086,1,BACD,B,D,3,Instrumentation,Medium,0,0.06249988,0.03016944,0.03130722,0.31361308,0.29368261,0.24106898,0.05285301,0.04240738,0.02338349,0.08358711,0.13702276,0.07022645,0.93750006,0.96983052,0.96869271,0.03119266,0.03119265,0.74690415,2.24313886,30.94150968,2250,62,13,20,21,116
210,80,q211_336086,2,ACBD,A,D,3,Instrumentation,Medium,0,0.06234987,0.03019035,0.02865506,0.31285386,0.29342254,0.24476305,0.05202511,0.04195040,0.02261178,0.08522982,0.13618981,0.06842962,0.93765015,0.96980962,0.97134494,0.03369480,0.03369479,0.78910239,2.38804640,33.89784464,2250,62,13,20,21,116
211,81,q212_336086,0,ACDB,A,A,0,Instrumentation,Medium,1,0.05301642,0.02852140,0.03705037,0.32271217,0.27464208,0.24107123,0.05210168,0.05076462,0.02746654,0.09351285,0.15970444,0.07859223,0.94698354,0.97147865,0.96294963,0.01596605,0.01596608,0.74132978,2.12122639,25.99028283,2250,62,9,18,21,110
211,82,q212_336086,1,DBAC,C,C,0,Instrumentation,Medium,1,0.06558449,0.03395435,0.03624642,0.30398540,0.26786251,0.21214018,0.04743751,0.03198746,0.03462958,0.07955425,0.14510315,0.09651306,0.93441554,0.96604562,0.96375360,0.02933806,0.02933806,0.95539293,2.66269189,26.58893013,2250,62,9,18,21,110
211,83,q212_336086,2,BDCA,D,D,0,Instrumentation,Medium,1,0.06219762,0.02840910,0.03782104,0.31254368,0.28314474,0.24229366,0.05191943,0.04950296,0.02247366,0.09073544,0.14980244,0.08545963,0.93780235,0.97159091,0.96217897,0.02437658,0.02437662,0.59421064,2.25957920,25.44031183,2250,62,9,18,21,110
212,84,q213_336086,0,CDBA,D,D,0,Instrumentation,Low,1,0.04417601,0.02008757,0.02162651,0.32901052,0.28248650,0.23969160,0.04759699,0.04538786,0.01754821,0.08627601,0.13694430,0.05607087,0.95582396,0.97991239,0.97837352,0.02254950,0.02254956,0.81142148,2.59269195,45.23955139,1500,62,11,21,21,115
212,85,q213_336086,1,CDAB,C,C,0,Instrumentation,Low,1,0.05299341,0.03183308,0.02410566,0.31917999,0.26885325,0.21262494,0.04201009,0.02517730,0.02109601,0.07243686,0.12732398,0.06855849,0.94700655,0.96816688,0.97589430,0.02888775,0.02888775,0.87514776,2.84408278,40.48403447,1500,62,11,21,21,115
212,86,q213_336086,2,CBDA,D,D,0,Instrumentation,Low,1,0.04453311,0.01978619,0.02238603,0.32896535,0.28520495,0.24330227,0.04783302,0.04574162,0.01664856,0.08629740,0.13625033,0.05599156,0.95546685,0.98021383,0.97761395,0.02214708,0.02214710,0.74370321,2.50118365,43.67072153,1500,62,11,21,21,115
213,87,q214_1298301,0,DCAB,C,D,1,Genre and Style,Low,0,0.07973860,0.02274453,0.02081910,0.30623430,0.28488683,0.23738777,0.04179005,0.03549771,0.01585829,0.08023762,0.14891834,0.05992703,0.92026138,0.97725552,0.97918091,0.05891950,0.05891952,0.76171801,2.87846345,47.03280547,2250,62,7,19,21,109
213,88,q214_1298301,1,ACDB,A,D,1,Genre and Style,Low,0,0.07909667,0.02345862,0.02067125,0.30720384,0.28533420,0.24306263,0.04129591,0.03690009,0.01573480,0.07956987,0.15088500,0.05628192,0.92090333,0.97654144,0.97932875,0.05842542,0.05842542,0.76119217,2.72271431,47.37635927,2250,62,7,19,21,109
